failure_scenario,variant,failure_probability,concurrency,metric,n,mean,median,std,Q1,Q3,IQR,min,max,CI_low,CI_high
F3,V1,0.01,10,throughput,10,1047.763960141089,1052.1306781110966,88.12172000567652,1011.1266251254084,1106.2545350445082,95.1279099190998,840.959565969599,1159.70210590122,993.1455522173745,1102.3823680648036
F3,V1,0.01,50,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.01,50,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,V1,0.01,50,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.01,50,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.01,50,RAF,10,1.03976,1.0394,0.004031873013873332,1.0364,1.0416,0.0052000000000000934,1.0356,1.0476,1.03726101921576,1.04225898078424
F3,V1,0.01,50,DAF,10,1.03976,1.0394,0.004031873013873332,1.0364,1.0416,0.0052000000000000934,1.0356,1.0476,1.03726101921576,1.04225898078424
F3,V1,0.01,50,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.01,50,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.01,50,P50,10,17.384999999999998,15.538,7.849085155467341,9.796,25.708,15.911999999999999,9.364,26.635,12.520086618580848,22.249913381419148
F3,V1,0.01,50,P95,10,35.5116,37.120999999999995,9.16041850329752,32.029,42.148,10.119,13.475,44.761,29.833913789008925,41.18928621099108
F3,V1,0.01,50,P99,10,60.07860000000001,51.0715,27.923512570353086,48.2,61.182,12.982,19.725,118.745,42.77142760104695,77.38577239895307
F3,V1,0.01,50,throughput,10,1558.4360910463486,1556.822330525802,61.119487569023775,1542.9932325852137,1570.760947436501,27.767714851287337,1451.0847923566519,1689.9144680803572,1520.5538401788178,1596.3183419138793
F3,V1,0.05,10,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.05,10,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,V1,0.05,10,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.05,10,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.05,10,RAF,10,1.19796,1.1974,0.009428938905777737,1.1944,1.2028,0.008400000000000185,1.1832,1.214,1.1921158831192766,1.2038041168807232
F3,V1,0.05,10,DAF,10,1.19796,1.1974,0.009428938905777737,1.1944,1.2028,0.008400000000000185,1.1832,1.214,1.1921158831192766,1.2038041168807232
F3,V1,0.05,10,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.05,10,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.05,10,P50,10,5.8406,5.6,0.5000791492909454,5.466,6.181,0.7149999999999999,5.372,6.894,5.530647732064723,6.150552267935278
F3,V1,0.05,10,P95,10,15.918299999999999,15.7225,5.741068329733296,9.616,21.288999999999998,11.672999999999998,8.515,23.113,12.359948983575304,19.476651016424693
F3,V1,0.05,10,P99,10,30.515700000000002,28.8355,3.5034850284316112,27.482,34.435,6.953000000000003,26.720000000000002,35.672000000000004,28.344217482123845,32.68718251787616
F3,V1,0.05,10,throughput,10,435.11492092773096,431.02440369693255,21.610474416683505,415.3867224117368,443.47099360637094,28.08427119463414,412.4200955878014,476.50101197435004,421.7206101149213,448.5092317405406
F3,V1,0.05,50,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.05,50,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,V1,0.05,50,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.05,50,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.05,50,RAF,10,1.20032,1.1987999999999999,0.00991125062183825,1.1952,1.208,0.012799999999999923,1.1832,1.2188,1.1941769432205493,1.2064630567794508
F3,V1,0.05,50,DAF,10,1.20032,1.1987999999999999,0.00991125062183825,1.1952,1.208,0.012799999999999923,1.1832,1.2188,1.1941769432205493,1.2064630567794508
F3,V1,0.05,50,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
