failure_scenario,failure_probability,concurrency,variant,metric,n,mean,median,std,Q1,Q3,IQR,min,max,CI_low,CI_high
F3,0.05,50,V0,DAF,10,1.19752,1.1972,0.008781394472911984,1.1888,1.2052,0.01639999999999997,1.1876,1.2108,1.192077235316904,1.2029627646830958
F3,0.05,50,V0,P95,10,44.5588,38.900000000000006,13.544574927090016,36.209,50.425,14.215999999999994,30.203,76.196,36.16378548515095,52.95381451484904
F3,0.05,50,V0,throughput,10,1327.8468021334422,1360.8002781315083,114.64423811062065,1298.1781789093525,1369.9457515979093,71.76757268855681,1099.4408906849374,1512.1103182260404,1256.7895671767712,1398.9040370901132
F3,0.05,50,V1,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V1,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.05,50,V1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V1,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V1,RAF,10,1.20032,1.1987999999999999,0.00991125062183825,1.1952,1.208,0.012799999999999923,1.1832,1.2188,1.1941769432205493,1.2064630567794508
F3,0.05,50,V1,DAF,10,1.20032,1.1987999999999999,0.00991125062183825,1.1952,1.208,0.012799999999999923,1.1832,1.2188,1.1941769432205493,1.2064630567794508
F3,0.05,50,V1,P95,10,44.1743,45.132000000000005,9.058355885283182,36.019,50.839,14.82,33.147,58.1,38.55987285503839,49.78872714496161
F3,0.05,50,V1,throughput,10,1349.9886692915359,1347.7732306969842,65.19366797873992,1314.966767360614,1379.5596379316407,64.59287057102665,1258.1931867507521,1490.8288503596052,1309.5812152441495,1390.3961233389223
F3,0.05,50,V2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V2,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.05,50,V2,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V2,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V2,UAR,10,0.050629999999999994,0.050199999999999995,0.0029612497361755897,0.0477,0.052,0.004299999999999998,0.0471,0.0553,0.04879459839817003,0.052465401601829956
F3,0.05,50,V2,RAF,10,1.2025200000000003,1.2008,0.01184499894470236,1.1908,1.208,0.017199999999999882,1.1884,1.2212,1.1951783935926803,1.2098616064073202
F3,0.05,50,V2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.05,50,V2,P95,10,50.406400000000005,50.7935,5.448442880513866,45.105999999999995,55.583000000000006,10.477000000000011,43.058,57.379,47.02942011606452,53.78337988393549
F3,0.05,50,V2,throughput,10,1166.5907675217213,1172.6833169399004,87.34205165789831,1158.6760966230465,1198.4735856307889,39.79748900774234,949.9221013888399,1300.4511500500237,1112.4556030465167,1220.725931996926
F3,0.05,50,V3,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V3,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.05,50,V3,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V3,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V3,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V3,RAF,10,1.20336,1.2032,0.001790840894973968,1.202,1.2048,0.0028000000000001357,1.2004,1.206,1.202250025313602,1.204469974686398
F3,0.05,50,V3,DAF,10,1.20336,1.2032,0.001790840894973968,1.202,1.2048,0.0028000000000001357,1.2004,1.206,1.202250025313602,1.204469974686398
F3,0.05,50,V3,P95,10,47.4054,48.594,7.51262681090975,45.381,51.172,5.790999999999997,30.269000000000002,59.105000000000004,42.749025661068906,52.061774338931095
F3,0.05,50,V3,throughput,10,1329.9680500539234,1324.9008117108053,58.59819190333742,1292.7541113320272,1337.0792641815287,44.32515284950159,1267.7167884163869,1476.6299929905645,1293.6485144302155,1366.2875856776313
F3,0.05,50,V4,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V4,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.05,50,V4,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V4,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V4,UAR,10,0.04859000000000001,0.0484,0.0019930155822549685,0.0468,0.0501,0.0032999999999999974,0.0464,0.0522,0.04735471614418207,0.04982528385581795
F3,0.05,50,V4,RAF,10,1.19436,1.1936,0.007972062329019914,1.1872,1.2004,0.013199999999999878,1.1856,1.2088,1.1894188645767283,1.1993011354232719
F3,0.05,50,V4,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.05,50,V4,P95,10,48.964400000000005,46.0685,12.011741452058946,43.118,57.583000000000006,14.465000000000003,31.262,74.254,41.51944551590137,56.40935448409864
F3,0.05,50,V4,throughput,10,1163.2389805564158,1165.9442929790544,67.8711591000221,1125.8243838034548,1175.3662875352948,49.541903731839966,1048.1155366418648,1314.4430366723398,1121.172000318836,1205.3059607939956
F3,0.05,50,V5,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V5,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.05,50,V5,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V5,RSR,10,0.05011,0.0504,0.0024973096635290443,0.0484,0.0513,0.0029,0.0454,0.0544,0.048562151434337904,0.0516578485656621
F3,0.05,50,V5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.05,50,V5,RAF,10,1.0501099999999999,1.0504,0.00249730966352901,1.0484,1.0513,0.0028999999999999027,1.0454,1.0544,1.0485621514343377,1.051657848565662
F3,0.05,50,V5,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.05,50,V5,P95,10,65.83800000000001,65.72550000000001,3.28519869177565,64.119,66.966,2.846999999999994,60.245,72.922,63.80181275528557,67.87418724471445
F3,0.05,50,V5,throughput,10,1228.5518648059224,1222.0451376188853,53.6297604728873,1196.297166743866,1245.301805550805,49.004638806939056,1152.1413208499418,1357.0892810077116,1195.311794887058,1261.7919347247866
F3,0.1,10,V0,DER,10,0.10056000000000001,0.10065,0.003203886528716162,0.0988,0.1018,0.0030000000000000027,0.0951,0.1063,0.0985742105560872,0.10254578944391282
F3,0.1,10,V0,EOER,10,0.89944,0.89935,0.0032038865287161537,0.8982,0.9012,0.0030000000000000027,0.8937,0.9049,0.8974542105560872,0.9014257894439128
F3,0.1,10,V0,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V0,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V0,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V0,RAF,10,1.4022400000000002,1.4026,0.01281554611486464,1.3952,1.4072,0.01200000000000001,1.3804,1.4252,1.394296842224349,1.4101831577756514
F3,0.1,10,V0,DAF,10,1.4022400000000002,1.4026,0.01281554611486464,1.3952,1.4072,0.01200000000000001,1.3804,1.4252,1.394296842224349,1.4101831577756514
F3,0.1,10,V0,P95,10,29.545599999999997,28.4385,2.5666979738350375,27.904,29.444,1.5399999999999991,27.836999999999996,34.902,27.954744114040633,31.13645588595936
F3,0.1,10,V0,throughput,10,244.23818038482324,244.55202435348565,8.924085678091439,238.2985024768919,251.19188769137148,12.893385214479565,227.93734690169813,258.3278295345163,238.70697477648085,249.76938599316563
F3,0.1,10,V1,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V1,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,10,V1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V1,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V1,RAF,10,1.40328,1.4052,0.013305036640310327,1.396,1.414,0.018000000000000016,1.3756,1.4216,1.3950334528534665,1.4115265471465337
F3,0.1,10,V1,DAF,10,1.40328,1.4052,0.013305036640310327,1.396,1.414,0.018000000000000016,1.3756,1.4216,1.3950334528534665,1.4115265471465337
F3,0.1,10,V1,P95,10,29.308299999999996,28.015499999999996,3.567996544903658,27.05,29.467999999999996,2.4179999999999957,26.178,37.138,27.09683282996066,31.51976717003933
F3,0.1,10,V1,throughput,10,242.8585052800641,241.2530643988024,9.984267518702236,238.2765146578746,246.66598247399963,8.389467816125034,227.45732513813846,260.5523702496651,236.67019215906686,249.04681840106133
F3,0.1,10,V2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V2,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,10,V2,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V2,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V2,UAR,10,0.09977000000000001,0.09955,0.0032438146268449638,0.0969,0.1031,0.006199999999999997,0.0941,0.104,0.09775946286447296,0.10178053713552707
F3,0.1,10,V2,RAF,10,1.39908,1.3982,0.012975258507379843,1.3876,1.4124,0.024800000000000155,1.3764,1.416,1.3910378514578918,1.4071221485421084
F3,0.1,10,V2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,10,V2,P95,10,22.665399999999998,21.8065,2.485460261422643,21.139,22.888999999999996,1.7499999999999964,20.314,27.661,21.124895769853115,24.20590423014688
F3,0.1,10,V2,throughput,10,242.15788367038826,241.7342865927487,9.092788251214781,235.28530457452524,246.4249787678025,11.139674193277244,228.71238957220382,258.44645661915075,236.5221151239185,247.79365221685802
F3,0.1,10,V3,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V3,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,10,V3,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V3,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V3,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V3,RAF,10,1.40296,1.4038,0.006926150125109622,1.3968,1.4064,0.009600000000000053,1.3912,1.4144,1.3986671276769251,1.4072528723230748
F3,0.1,10,V3,DAF,10,1.40296,1.4038,0.006926150125109622,1.3968,1.4064,0.009600000000000053,1.3912,1.4144,1.3986671276769251,1.4072528723230748
F3,0.1,10,V3,P95,10,29.580499999999994,28.134,3.3286519209901035,27.802,28.561,0.7590000000000003,27.671,36.885999999999996,27.517380164788175,31.643619835211812
F3,0.1,10,V3,throughput,10,241.5926033136985,242.45194386825557,5.466424130507842,238.3228370358029,245.50182989208886,7.178992856285959,230.08162132658376,248.24238898072127,238.20447853555208,244.98072809184492
F3,0.1,10,V4,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V4,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,10,V4,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V4,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V4,UAR,10,0.10013999999999998,0.09985,0.003316356769441763,0.0972,0.1018,0.004600000000000007,0.0955,0.1055,0.09808450077866983,0.10219549922133013
F3,0.1,10,V4,RAF,10,1.40056,1.3994,0.013265427077767062,1.3888,1.4072,0.018399999999999972,1.382,1.422,1.3923380031146795,1.4087819968853206
F3,0.1,10,V4,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,10,V4,P95,10,23.106900000000003,22.2915,2.222953613251221,21.474,24.101000000000003,2.6270000000000024,21.129,27.821999999999996,21.72909907604812,24.484700923951888
F3,0.1,10,V4,throughput,10,239.52309453618682,239.4451122672493,8.006434522531197,234.40171992566013,247.51993733631835,13.118217410658218,226.66251116423803,250.81422455133387,234.56065500665937,244.48553406571426
F3,0.1,10,V5,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V5,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,10,V5,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V5,RSR,10,0.10060999999999998,0.10155,0.00303697583497502,0.0979,0.1023,0.004400000000000001,0.096,0.1056,0.09872766287586708,0.10249233712413287
F3,0.1,10,V5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,10,V5,RAF,10,1.10061,1.10155,0.003036975834974992,1.0979,1.1023,0.0043999999999999595,1.096,1.1056,1.0987276628758673,1.1024923371241329
F3,0.1,10,V5,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,10,V5,P95,10,18.5707,18.439500000000002,1.6523558299860497,17.735999999999997,18.729,0.9930000000000021,16.265,21.523,17.54655924614848,19.594840753851518
F3,0.1,10,V5,throughput,10,888.3246483248853,887.7188883720305,65.44648882479943,870.9614607552425,909.3785407552988,38.41708000005633,789.4032348355977,995.9806284647682,847.7604942936492,928.8888023561213
F3,0.1,50,V0,DER,10,0.09956,0.09914999999999999,0.0019895281405957078,0.0983,0.1012,0.0029,0.0964,0.103,0.0983268776829167,0.10079312231708329
F3,0.1,50,V0,EOER,10,0.90044,0.90085,0.001989528140595691,0.8988,0.9017,0.0028999999999999027,0.897,0.9036,0.8992068776829167,0.9016731223170833
F3,0.1,50,V0,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V0,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V0,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V0,RAF,10,1.3982400000000001,1.3966,0.007958112562382843,1.3932,1.4048,0.011600000000000055,1.3856,1.412,1.393307510731667,1.4031724892683333
F3,0.1,50,V0,DAF,10,1.3982400000000001,1.3966,0.007958112562382843,1.3932,1.4048,0.011600000000000055,1.3856,1.412,1.393307510731667,1.4031724892683333
F3,0.1,50,V0,P95,10,43.2849,43.358999999999995,4.863465852661043,40.867,46.002,5.135000000000005,33.444,52.05500000000001,40.270492634295096,46.299307365704905
F3,0.1,50,V0,throughput,10,1099.4515163776366,1097.3981914036672,27.89844709056885,1090.1241468882863,1118.7101188344643,28.585971946178006,1053.8643704507497,1150.3090127528867,1082.1598797240092,1116.743153031264
F3,0.1,50,V1,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V1,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,50,V1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V1,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V1,RAF,10,1.4016000000000002,1.3954,0.014346815364780857,1.3904,1.4148,0.024399999999999977,1.3872,1.4244,1.3927077517103692,1.4104922482896312
F3,0.1,50,V1,DAF,10,1.4016000000000002,1.3954,0.014346815364780857,1.3904,1.4148,0.024399999999999977,1.3872,1.4244,1.3927077517103692,1.4104922482896312
F3,0.1,50,V1,P95,10,42.7887,41.588499999999996,6.003334592818672,40.903999999999996,43.631,2.727000000000004,31.592000000000006,54.95,39.06779466960024,46.50960533039976
F3,0.1,50,V1,throughput,10,1083.5034003215092,1093.0820329171756,30.4065211715115,1058.7398496193532,1108.9946964599562,50.25484684060302,1031.1618926315227,1124.9790657481954,1064.6572432471842,1102.3495573958342
F3,0.1,50,V2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V2,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,50,V2,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V2,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V2,UAR,10,0.10259,0.1016,0.003590868047329689,0.1007,0.103,0.0022999999999999965,0.0975,0.1095,0.1003643569258901,0.1048156430741099
F3,0.1,50,V2,RAF,10,1.41036,1.4064,0.01436347218931874,1.4028,1.412,0.009199999999999875,1.39,1.438,1.4014574277035605,1.4192625722964396
F3,0.1,50,V2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,50,V2,P95,10,45.157399999999996,43.081999999999994,10.699535983708204,41.832,43.895,2.0630000000000024,30.677,72.893,38.525758891372156,51.789041108627835
F3,0.1,50,V2,throughput,10,980.0260146499234,997.9734477996687,47.55960295868732,956.0980822618775,998.5088206408667,42.41073837898921,866.9225273809022,1041.119347068394,950.5482673372273,1009.5037619626194
F3,0.1,50,V3,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V3,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,50,V3,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V3,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V3,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V3,RAF,10,1.3972000000000002,1.3972,0.014135848832745154,1.3856,1.4072,0.021600000000000064,1.3732,1.4168,1.388438510121624,1.4059614898783765
F3,0.1,50,V3,DAF,10,1.3972000000000002,1.3972,0.014135848832745154,1.3856,1.4072,0.021600000000000064,1.3732,1.4168,1.388438510121624,1.4059614898783765
F3,0.1,50,V3,P95,10,43.3788,42.7365,5.74095078846314,40.909,44.159,3.25,34.168,56.013999999999996,39.82052183640933,46.93707816359067
F3,0.1,50,V3,throughput,10,1087.2078956095936,1091.5892672699636,49.599044749212815,1061.7993840794798,1121.762536178499,59.963152099019226,983.6144615835167,1165.3464207939858,1056.4660891790727,1117.9497020401145
F3,0.1,50,V4,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V4,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,50,V4,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V4,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V4,UAR,10,0.09948999999999998,0.1007,0.0034652080264634426,0.0985,0.102,0.0034999999999999892,0.0933,0.1032,0.09734224181373537,0.1016377581862646
F3,0.1,50,V4,RAF,10,1.39796,1.4028,0.013860832105853774,1.394,1.408,0.014000000000000012,1.3732,1.4128,1.3893689672549416,1.4065510327450585
F3,0.1,50,V4,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,50,V4,P95,10,45.1571,44.945499999999996,5.16019552708788,43.263,46.622,3.3590000000000018,33.875,52.472,41.95877767666748,48.35542232333252
F3,0.1,50,V4,throughput,10,995.1590172879172,996.7586910245012,31.934655973480428,985.1209140056942,1001.4558020391926,16.334888033498373,932.88818619668,1056.143984546465,975.3657124505777,1014.9523221252567
F3,0.1,50,V5,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V5,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,50,V5,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V5,RSR,10,0.09977000000000001,0.10115,0.0032758544262867094,0.096,0.1018,0.0058,0.0954,0.1046,0.09773960439103882,0.1018003956089612
F3,0.1,50,V5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.1,50,V5,RAF,10,1.09977,1.10115,0.0032758544262866886,1.096,1.1018,0.005799999999999805,1.0954,1.1046,1.0977396043910388,1.101800395608961
F3,0.1,50,V5,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.1,50,V5,P95,10,74.5119,73.7555,6.449396379162592,69.177,78.355,9.177999999999997,66.505,85.056,70.51452271008624,78.50927728991375
F3,0.1,50,V5,throughput,10,1166.1139801606237,1177.7743165799884,81.85563235943529,1134.039912824229,1197.3591266637632,63.319213839534086,992.4953481039886,1298.3857813968423,1115.3793335970608,1216.8486267241865
F3,0.2,10,V0,DER,10,0.20104000000000002,0.2002,0.003370855479943735,0.1987,0.2028,0.00410000000000002,0.1969,0.2078,0.1989507221279431,0.20312927787205695
F3,0.2,10,V0,EOER,10,0.79896,0.7998000000000001,0.003370855479943727,0.7972,0.8013,0.0040999999999999925,0.7922,0.8031,0.7968707221279431,0.8010492778720569
F3,0.2,10,V0,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V0,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V0,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V0,RAF,10,1.80416,1.8008000000000002,0.013483421919774877,1.7948,1.8112,0.01639999999999997,1.7876,1.8312,1.7958028885117723,1.8125171114882277
F3,0.2,10,V0,DAF,10,1.80416,1.8008000000000002,0.013483421919774877,1.7948,1.8112,0.01639999999999997,1.7876,1.8312,1.7958028885117723,1.8125171114882277
F3,0.2,10,V0,P95,10,35.213800000000006,33.176,4.396774064900057,32.691,34.683,1.9919999999999973,32.17,45.01,32.488651201160735,37.93894879883928
F3,0.2,10,V0,throughput,10,130.1089888168697,130.60248635073674,3.8684559760984896,127.76161354792447,133.3105706828973,5.548957134972824,121.58542524027824,135.07247222324352,127.71129496200771,132.50668267173168
F3,0.2,10,V1,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V1,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,10,V1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V1,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V1,RAF,10,1.8030000000000002,1.8052000000000001,0.017977022371164064,1.7988,1.8112,0.012399999999999967,1.77,1.8364,1.791857726096827,1.8141422739031734
F3,0.2,10,V1,DAF,10,1.8030000000000002,1.8052000000000001,0.017977022371164064,1.7988,1.8112,0.012399999999999967,1.77,1.8364,1.791857726096827,1.8141422739031734
F3,0.2,10,V1,P95,10,35.170300000000005,33.196,4.781516311101882,32.763999999999996,34.931000000000004,2.1670000000000087,31.118,46.504000000000005,32.20668548638368,38.13391451361633
F3,0.2,10,V1,throughput,10,129.25487462119867,128.83118910756832,4.069312969699295,127.58421360719215,132.27667551297168,4.692461905779524,121.67655717944338,135.34624411723354,126.73268831192122,131.77706093047613
F3,0.2,10,V2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V2,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,10,V2,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V2,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V2,UAR,10,0.19946000000000003,0.2,0.003862123768084083,0.1973,0.2016,0.004299999999999998,0.1925,0.2066,0.19706623088832698,0.20185376911167308
F3,0.2,10,V2,RAF,10,1.7978399999999997,1.8,0.015448495072336359,1.7892,1.8064,0.017200000000000104,1.77,1.8264,1.7882649235533075,1.8074150764466919
F3,0.2,10,V2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,10,V2,P95,10,27.0128,25.456,3.3220746462949253,25.02,26.980999999999998,1.9609999999999985,24.113,33.782,24.953756801879518,29.07184319812048
F3,0.2,10,V2,throughput,10,130.90811483083684,130.87475574389669,3.266518275196018,129.87843343156806,132.2821222281039,2.403688796535846,124.86572102673266,137.54038189205062,128.88350582827275,132.93272383340093
F3,0.2,10,V3,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V3,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,0.2,10,V3,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V3,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V3,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.2,10,V3,RAF,10,1.8057200000000002,1.8044,0.013194005372811459,1.7976,1.8116,0.014000000000000012,1.7884,1.8344,1.797542270746038,1.8138977292539624
F3,0.2,10,V3,DAF,10,1.8057200000000002,1.8044,0.013194005372811459,1.7976,1.8116,0.014000000000000012,1.7884,1.8344,1.797542270746038,1.8138977292539624
F3,0.2,10,V3,P95,10,35.286199999999994,33.1155,4.736455514880769,32.650999999999996,35.615,2.9640000000000057,31.744000000000003,45.823,32.350514457234596,38.22188554276539
F3,0.2,10,V3,throughput,10,128.68789985030975,129.71138544496205,3.8844222747209547,127.38760724802023,131.15217660436267,3.7645693563424345,119.0380790142813,132.60028206468118,126.28030998103569,131.0954897195838
