failure_scenario,variant,duplicate_fanout,metric,n,mean,median,std,Q1,Q3,IQR,min,max,CI_low,CI_high
F5,V3,2,throughput,10,765.6696208871432,758.8803320726493,28.93700906783981,743.8453431677907,794.1426436205782,50.297300452787454,721.677120763104,812.8230853861281,747.7342768509885,783.6049649232979
F5,V3,5,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V3,5,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V3,5,DAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V3,5,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V3,5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V3,5,P95,10,100.09890000000001,91.944,21.52789749991082,85.852,98.23400000000001,12.382000000000005,84.71700000000001,148.326,86.75577089046493,113.4420291095351
F5,V3,5,P99,10,119.1231,105.193,31.787714239064815,99.613,114.424,14.811000000000007,99.078,185.20499999999998,99.42087059322185,138.82532940677814
F5,V3,5,throughput,10,729.2152132609456,743.6334904804663,49.738171982350835,708.0990035689216,762.1271553152717,54.02815174635009,616.9481252924646,787.2705957181178,698.387174877935,760.0432516439562
F5,V4,10,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V4,10,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V4,10,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V4,10,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V4,10,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V4,10,P95,10,103.79180000000001,102.11,31.609479210445016,88.477,106.383,17.90599999999999,50.161,155.063,84.20004180847758,123.38355819152244
F5,V4,10,P99,10,125.61929999999998,117.32300000000001,35.61687754437651,104.467,122.773,18.305999999999997,83.434,191.591,103.54373058802719,147.69486941197277
F5,V4,10,throughput,10,643.2395229001197,650.3040427313191,61.11306412544276,634.3610245376775,663.8830866641933,29.522062126515834,533.8777456386756,729.2090769066488,605.3612533241679,681.1177924760715
F5,V4,2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V4,2,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V4,2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
