group,workload,failure_scenario,variant,downstream_capability,failure_probability,concurrency,duplicate_fanout,metric,n,mean,median,std,Q1,Q3,IQR,min,max,CI_low,CI_high
group_b_ambiguous,create_order,F8,V3,C1,0.05,50,,P50,10,14.960299999999998,14.405000000000001,3.0867483088554892,13.724,15.56,1.8360000000000003,10.627,22.625,13.047113576947377,16.873486423052622
group_b_ambiguous,create_order,F8,V3,C1,0.05,50,,P95,10,45.01010000000001,44.274,13.324220364517476,34.911,47.918,13.006999999999998,29.537,77.647,36.75166265801667,53.26853734198335
group_b_ambiguous,create_order,F8,V3,C1,0.05,50,,P99,10,96.78899999999999,87.9305,35.46660263465398,85.367,90.30300000000001,4.936000000000007,70.05199999999999,195.723,74.80657194204747,118.7714280579525
group_b_ambiguous,create_order,F8,V3,C1,0.05,50,,throughput,10,1343.7044701242971,1364.3086174680598,131.94252258627193,1351.8157043429137,1396.255901907782,44.440197564868186,994.767508447618,1503.8301685691513,1261.9256473705345,1425.4832928780597
group_b_ambiguous,create_order,F8,V3,C1,0.1,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.1,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V3,C1,0.1,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.1,10,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.1,10,,RAF,10,1.3983199999999998,1.3976,0.005832628528850048,1.3936,1.4012,0.007600000000000051,1.3912,1.408,1.3947048993842186,1.401935100615781
group_b_ambiguous,create_order,F8,V3,C1,0.1,10,,DAF,10,1.3983199999999998,1.3976,0.005832628528850048,1.3936,1.4012,0.007600000000000051,1.3912,1.408,1.3947048993842186,1.401935100615781
group_b_ambiguous,create_order,F8,V3,C1,0.1,10,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.1,10,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.1,10,,P50,10,7.650200000000001,7.3565000000000005,0.7794158496378338,7.259,8.577,1.3179999999999996,6.785,8.846,7.167113051458989,8.133286948541013
group_b_ambiguous,create_order,F8,V3,C1,0.1,10,,P95,10,36.193,34.977000000000004,3.5319411722796907,34.5,40.586,6.0859999999999985,32.054,41.43,34.00388018143872,38.38211981856128
group_b_ambiguous,create_order,F8,V3,C1,0.1,10,,P99,10,43.6388,42.045,4.400333265156679,40.967,48.843999999999994,7.876999999999995,38.55,50.536,40.91144518598666,46.36615481401335
group_b_ambiguous,create_order,F8,V3,C1,0.1,10,,throughput,10,231.8957920236222,230.96277864109263,7.439996339158099,226.35934124470072,237.10945472017326,10.750113475472546,222.0212683076325,244.3877997354394,227.28443451747157,236.50714952977282
group_b_ambiguous,create_order,F8,V3,C1,0.1,50,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.1,50,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V3,C1,0.1,50,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.1,50,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.1,50,,RAF,10,1.3955600000000001,1.4028,0.015841941519621625,1.3836,1.404,0.020399999999999974,1.3628,1.4124,1.3857410629188063,1.405378937081194
group_b_ambiguous,create_order,F8,V3,C1,0.1,50,,DAF,10,1.3955600000000001,1.4028,0.015841941519621625,1.3836,1.404,0.020399999999999974,1.3628,1.4124,1.3857410629188063,1.405378937081194
group_b_ambiguous,create_order,F8,V3,C1,0.1,50,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.1,50,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.1,50,,P50,10,8.8246,8.8335,0.6811709199769337,8.527,9.218,0.6910000000000007,7.38,9.962,8.402405889732117,9.246794110267883
group_b_ambiguous,create_order,F8,V3,C1,0.1,50,,P95,10,40.0482,40.3785,3.190443257257178,39.223,41.579,2.3560000000000016,32.769999999999996,45.435,38.070742782062,42.025657217938004
group_b_ambiguous,create_order,F8,V3,C1,0.1,50,,P99,10,54.150999999999996,53.831,4.6372371324121655,53.294000000000004,58.361999999999995,5.067999999999991,44.38,59.376,51.276810647808865,57.02518935219113
group_b_ambiguous,create_order,F8,V3,C1,0.1,50,,throughput,10,1112.3358000207968,1109.796272486525,30.181457668873957,1090.7887615186382,1132.9282584527164,42.139496934078124,1073.5778568833493,1165.200058183551,1093.6291387506276,1131.042461290966
group_b_ambiguous,create_order,F8,V3,C1,0.2,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.2,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V3,C1,0.2,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.2,10,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.2,10,,RAF,10,1.79832,1.7993999999999999,0.009677097820225961,1.7916,1.8064,0.014799999999999924,1.7816,1.8096,1.7923220726305757,1.804317927369424
group_b_ambiguous,create_order,F8,V3,C1,0.2,10,,DAF,10,1.79832,1.7993999999999999,0.009677097820225961,1.7916,1.8064,0.014799999999999924,1.7816,1.8096,1.7923220726305757,1.804317927369424
group_b_ambiguous,create_order,F8,V3,C1,0.2,10,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.2,10,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.2,10,,P50,10,8.7042,8.585,0.6590728841840383,8.293,9.128,0.8350000000000009,7.882,9.785,8.295702394216727,9.112697605783273
group_b_ambiguous,create_order,F8,V3,C1,0.2,10,,P95,10,45.23440000000001,43.566,3.630889398235952,43.144,48.039,4.895000000000003,41.291999999999994,51.182,42.98395143560559,47.484848564394426
group_b_ambiguous,create_order,F8,V3,C1,0.2,10,,P99,10,52.4063,50.65,3.877232892153887,49.947,55.788000000000004,5.841000000000001,47.906000000000006,58.583,50.00316615620686,54.809433843793144
group_b_ambiguous,create_order,F8,V3,C1,0.2,10,,throughput,10,123.75504296032375,124.03407579276393,2.8891533971673544,122.5002959771155,126.02440022720126,3.524104250085756,118.97193887972308,127.39640432731728,121.96432713237002,125.54575878827748
group_b_ambiguous,create_order,F8,V3,C1,0.2,50,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.2,50,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V3,C1,0.2,50,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.2,50,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.2,50,,RAF,10,1.79988,1.8035999999999999,0.018508904763803683,1.7956,1.8116,0.016000000000000014,1.764,1.8208,1.788408061974443,1.811351938025557
group_b_ambiguous,create_order,F8,V3,C1,0.2,50,,DAF,10,1.79988,1.8035999999999999,0.018508904763803683,1.7956,1.8116,0.016000000000000014,1.764,1.8208,1.788408061974443,1.811351938025557
group_b_ambiguous,create_order,F8,V3,C1,0.2,50,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.2,50,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V3,C1,0.2,50,,P50,10,6.0215,6.0344999999999995,0.23305709839245653,5.951,6.058,0.1070000000000002,5.52,6.476,5.8770497138651345,6.165950286134865
group_b_ambiguous,create_order,F8,V3,C1,0.2,50,,P95,10,29.168799999999994,29.0865,1.3136827623136407,28.785000000000004,29.63,0.8449999999999953,26.456000000000003,31.352,28.354570988244703,29.983029011755285
group_b_ambiguous,create_order,F8,V3,C1,0.2,50,,P99,10,34.053700000000006,34.0065,1.8974832483523492,32.763,34.403,1.6400000000000006,30.896,37.405,32.87762769818557,35.22977230181444
group_b_ambiguous,create_order,F8,V3,C1,0.2,50,,throughput,10,665.7240472242246,666.4218444360367,13.061625335280775,654.778382870503,675.6673293869532,20.88894651645012,648.7925567943148,685.0215397037897,657.628367967588,673.8197264808612
group_b_ambiguous,create_order,F8,V4,C1,0.01,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.01,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.01,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.01,10,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.01,10,,RAF,10,1.03976,1.0412,0.004785905231916841,1.0356,1.042,0.006399999999999961,1.0304,1.0468,1.0367936652050795,1.0427263347949205
group_b_ambiguous,create_order,F8,V4,C1,0.01,10,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.01,10,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.01,10,,UAR,10,0.009940000000000001,0.0103,0.0011964763079792076,0.0089,0.0105,0.0016000000000000007,0.0076,0.0117,0.009198416301269897,0.010681583698730105
group_b_ambiguous,create_order,F8,V4,C1,0.01,10,,P50,10,8.1306,7.7725,0.7794254579139972,7.613,8.822,1.2089999999999987,7.042,9.356,7.647507096187723,8.613692903812277
group_b_ambiguous,create_order,F8,V4,C1,0.01,10,,P95,10,11.3089,10.460999999999999,1.4999794405998446,10.147,12.647,2.5,9.771,13.874,10.379203110758732,12.238596889241267
group_b_ambiguous,create_order,F8,V4,C1,0.01,10,,P99,10,16.543400000000002,15.59,3.0514560531727217,13.969,20.251,6.282000000000002,12.487,21.039,14.652087943645002,18.434712056355
group_b_ambiguous,create_order,F8,V4,C1,0.01,10,,throughput,10,683.5726654358784,694.5322561983655,52.958498352347306,630.2004484165731,722.2635303828165,92.06308196624343,600.0492851683475,750.095194738426,650.7486480897628,716.3966827819941
group_b_ambiguous,create_order,F8,V4,C1,0.01,50,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.01,50,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.01,50,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.01,50,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.01,50,,RAF,10,1.0396,1.0384,0.00398664437006028,1.0356,1.0424,0.006799999999999917,1.0356,1.0476,1.0371290522196264,1.0420709477803738
group_b_ambiguous,create_order,F8,V4,C1,0.01,50,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.01,50,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.01,50,,UAR,10,0.0099,0.009600000000000001,0.0009966610925150705,0.0089,0.0106,0.0017000000000000001,0.0089,0.0119,0.009282263054906596,0.010517736945093406
group_b_ambiguous,create_order,F8,V4,C1,0.01,50,,P50,10,21.6329,22.7395,5.789661714354878,15.587,25.956,10.369,13.528,29.465,18.044430491749626,25.221369508250373
group_b_ambiguous,create_order,F8,V4,C1,0.01,50,,P95,10,39.4488,42.691500000000005,8.476314316965835,37.905,43.703,5.798000000000002,21.161,49.019,34.195125956599135,44.70247404340086
group_b_ambiguous,create_order,F8,V4,C1,0.01,50,,P99,10,57.8981,56.703,9.25081404766329,52.54,65.966,13.425999999999995,44.224999999999994,71.554,52.1643860501457,63.6318139498543
group_b_ambiguous,create_order,F8,V4,C1,0.01,50,,throughput,10,1287.6986606385456,1291.1805858634305,36.15300673070248,1267.1603339526077,1307.9122394000678,40.7519054474601,1234.6194462782837,1354.393213334956,1265.2907949141918,1310.1065263628993
group_b_ambiguous,create_order,F8,V4,C1,0.05,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.05,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.05,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.05,10,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.05,10,,RAF,10,1.2034800000000003,1.2067999999999999,0.010542696260655699,1.1952,1.212,0.016799999999999926,1.1828,1.214,1.19694556915885,1.2100144308411507
group_b_ambiguous,create_order,F8,V4,C1,0.05,10,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.05,10,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.05,10,,UAR,10,0.050870000000000005,0.051699999999999996,0.0026356740651639343,0.0488,0.053,0.004199999999999995,0.0457,0.0535,0.049236392289712404,0.05250360771028761
group_b_ambiguous,create_order,F8,V4,C1,0.05,10,,P50,10,8.9609,8.536999999999999,0.8833369119424365,8.458,9.686,1.2279999999999998,8.147,10.448,8.413402109724613,9.508397890275388
group_b_ambiguous,create_order,F8,V4,C1,0.05,10,,P95,10,20.5405,20.708,2.898310245259774,19.12,21.995,2.875,15.545,26.346999999999998,18.744108698798865,22.33689130120114
group_b_ambiguous,create_order,F8,V4,C1,0.05,10,,P99,10,32.7777,31.375,2.9775882130789455,30.995,36.227000000000004,5.232000000000003,30.162,37.941,30.932171705269557,34.623228294730445
group_b_ambiguous,create_order,F8,V4,C1,0.05,10,,throughput,10,242.03461543601549,240.5897172733243,10.842321742664334,236.0238763445626,245.3421004624843,9.318224117921687,225.85015286615567,267.19198809314696,235.31447479710317,248.7547560749278
group_b_ambiguous,create_order,F8,V4,C1,0.05,50,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.05,50,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.05,50,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.05,50,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.05,50,,RAF,10,1.2004000000000001,1.2006000000000001,0.010970667963052908,1.1928,1.2032,0.010399999999999965,1.1848,1.2196,1.1936003095495296,1.2071996904504707
group_b_ambiguous,create_order,F8,V4,C1,0.05,50,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.05,50,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.05,50,,UAR,10,0.0501,0.05015,0.0027426669907632283,0.0482,0.0508,0.002599999999999998,0.0462,0.0549,0.04840007738738233,0.05179992261261767
group_b_ambiguous,create_order,F8,V4,C1,0.05,50,,P50,10,13.4432,12.561,3.127621630994815,12.142,13.451,1.309000000000001,10.905,22.038,11.504680029421758,15.38171997057824
group_b_ambiguous,create_order,F8,V4,C1,0.05,50,,P95,10,28.5837,25.0085,11.779238157311646,23.554000000000002,26.524,2.969999999999999,21.994,61.714,21.282852550980767,35.88454744901924
group_b_ambiguous,create_order,F8,V4,C1,0.05,50,,P99,10,50.1419,42.175999999999995,25.51213750550902,40.389,45.664,5.274999999999999,32.897,121.517,34.329313350624254,65.95448664937574
group_b_ambiguous,create_order,F8,V4,C1,0.05,50,,throughput,10,1054.5932721050212,1073.5605845534096,68.69576248895719,1065.5615573661562,1088.3680698859146,22.80651251975837,864.6774397309493,1097.4052668285915,1012.015197391877,1097.1713468181654
group_b_ambiguous,create_order,F8,V4,C1,0.1,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.1,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.1,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.1,10,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.1,10,,RAF,10,1.3981599999999998,1.3961999999999999,0.011923012296488747,1.3852,1.408,0.02279999999999993,1.384,1.414,1.3907700404162884,1.4055499595837113
group_b_ambiguous,create_order,F8,V4,C1,0.1,10,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.1,10,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.1,10,,UAR,10,0.09954,0.09905,0.0029807530741221893,0.0963,0.102,0.005699999999999997,0.096,0.1035,0.09769251010407214,0.10138748989592787
group_b_ambiguous,create_order,F8,V4,C1,0.1,10,,P50,10,9.4894,9.166,0.704543855586325,9.091,10.225,1.1340000000000003,8.834,10.767,9.052719194154612,9.926080805845388
group_b_ambiguous,create_order,F8,V4,C1,0.1,10,,P95,10,33.414,32.6055,3.1476045565547834,31.047,36.975,5.928000000000001,29.679000000000002,38.272,31.463094483841473,35.36490551615853
group_b_ambiguous,create_order,F8,V4,C1,0.1,10,,P99,10,42.025200000000005,40.7855,3.439106337408019,39.867,46.34,6.473000000000006,38.229,47.028999999999996,39.893619808221146,44.156780191778864
group_b_ambiguous,create_order,F8,V4,C1,0.1,10,,throughput,10,136.36765987582885,136.08683304854333,4.5314345244352,133.8140254301408,140.85127591663692,7.037250486496134,128.94809551579652,142.44428038992996,133.55904765946195,139.17627209219575
group_b_ambiguous,create_order,F8,V4,C1,0.1,50,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.1,50,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.1,50,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.1,50,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.1,50,,RAF,10,1.4000400000000002,1.397,0.014080972188658666,1.3936,1.4132,0.019600000000000062,1.3796,1.4224,1.3913125230180132,1.4087674769819871
group_b_ambiguous,create_order,F8,V4,C1,0.1,50,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.1,50,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.1,50,,UAR,10,0.10001000000000002,0.09925,0.0035202430471646586,0.0984,0.1033,0.004900000000000002,0.0949,0.1056,0.09782813075450329,0.10219186924549674
group_b_ambiguous,create_order,F8,V4,C1,0.1,50,,P50,10,8.028500000000001,8.133,0.5514943839746291,7.562,8.244,0.6819999999999995,7.116,9.147,7.6866802394503475,8.370319760549654
group_b_ambiguous,create_order,F8,V4,C1,0.1,50,,P95,10,21.842,21.735,1.948381721668866,20.704,22.471,1.7669999999999995,19.339,26.447,20.634380497584882,23.049619502415116
group_b_ambiguous,create_order,F8,V4,C1,0.1,50,,P99,10,28.388399999999997,27.436500000000002,4.9484365252516325,25.980999999999998,28.136,2.155000000000001,24.894000000000002,41.981,25.32132726579336,31.455472734206634
group_b_ambiguous,create_order,F8,V4,C1,0.1,50,,throughput,10,693.6683717618796,695.0566515845971,20.34938975210516,670.7909161597717,712.3736568912612,41.582740731489594,668.0887611212629,721.633129072968,681.0556893220959,706.2810542016633
group_b_ambiguous,create_order,F8,V4,C1,0.2,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.2,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.2,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.2,10,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.2,10,,RAF,10,1.80212,1.8037999999999998,0.018137303486951376,1.7936,1.8176,0.02400000000000002,1.7648,1.8268,1.7908783828320338,1.813361617167966
group_b_ambiguous,create_order,F8,V4,C1,0.2,10,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.2,10,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.2,10,,UAR,10,0.20052999999999996,0.20095,0.004534325871737834,0.1984,0.2044,0.006000000000000005,0.1912,0.2067,0.19771959570800843,0.2033404042919915
group_b_ambiguous,create_order,F8,V4,C1,0.2,10,,P50,10,10.511299999999999,10.386,0.4401934044636898,10.203,10.499,0.29600000000000115,10.107,11.464,10.238465301258557,10.78413469874144
group_b_ambiguous,create_order,F8,V4,C1,0.2,10,,P95,10,42.847699999999996,42.804,2.1586680075145113,41.906,43.446999999999996,1.5409999999999968,38.839,46.625,41.509743707286866,44.18565629271313
group_b_ambiguous,create_order,F8,V4,C1,0.2,10,,P99,10,50.16159999999999,49.53699999999999,2.910144028509014,49.251999999999995,50.215,0.9630000000000081,45.40599999999999,55.56099999999999,48.357874043951604,51.96532595604838
group_b_ambiguous,create_order,F8,V4,C1,0.2,10,,throughput,10,71.93504473682391,71.99307100475929,1.4769134216727247,70.96704520831148,72.38164594004344,1.4146007317319658,69.6899530624499,74.82181821689922,71.01964431422965,72.85044515941817
group_b_ambiguous,create_order,F8,V4,C1,0.2,50,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.2,50,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.2,50,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.2,50,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.2,50,,RAF,10,1.7987600000000001,1.7962,0.009685636559129995,1.792,1.8056,0.013600000000000056,1.7864,1.8172,1.7927567802653726,1.8047632197346277
group_b_ambiguous,create_order,F8,V4,C1,0.2,50,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V4,C1,0.2,50,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V4,C1,0.2,50,,UAR,10,0.19968999999999998,0.19905,0.0024214091397825,0.198,0.2014,0.0033999999999999864,0.1966,0.2043,0.19818919506634308,0.20119080493365687
group_b_ambiguous,create_order,F8,V4,C1,0.2,50,,P50,10,7.5494,7.49,0.3270855137931566,7.407,7.608,0.20099999999999962,7.141,8.302,7.346670298206372,7.752129701793629
group_b_ambiguous,create_order,F8,V4,C1,0.2,50,,P95,10,24.2055,23.366,2.0112791535073735,22.976,26.443000000000005,3.467000000000006,21.816000000000003,27.808,22.95889626544225,25.452103734557753
group_b_ambiguous,create_order,F8,V4,C1,0.2,50,,P99,10,29.694799999999997,28.195,3.52555400847394,27.48,32.114000000000004,4.634000000000004,26.255000000000003,37.4,27.50963898658001,31.879961013419983
group_b_ambiguous,create_order,F8,V4,C1,0.2,50,,throughput,10,377.041223369879,377.4860390471059,5.612259530388461,372.9690919510878,382.6893694928807,9.720277541792882,368.3976026520105,383.1074011432817,373.56270887442014,380.51973786533785
group_b_ambiguous,create_order,F8,V5,C2,0.01,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V5,C2,0.01,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V5,C2,0.01,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F8,V5,C2,0.01,10,,RSR,10,0.01048,0.0106,0.0011612254063894933,0.0096,0.0113,0.0017000000000000001,0.0085,0.0121,0.009760265036435093,0.011199734963564906
group_b_ambiguous,create_order,F8,V5,C2,0.01,10,,RAF,10,1.02096,1.0211999999999999,0.002322450812779005,1.0192,1.0226,0.0033999999999998476,1.017,1.0242,1.0195205300728702,1.02239946992713
group_b_ambiguous,create_order,F8,V5,C2,0.01,10,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F8,V5,C2,0.01,10,,RRR,10,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5
