experiment_id,group,workload,variant,downstream_capability,failure_scenario,failure_probability,concurrency,duplicate_fanout,retry_fanout,seed,operations,warmup_operations,DER,EOER,LER,RSR,RAF,DAF,RRR,UAR,P50,P95,P99,throughput,selected_for_fault,reached_fault_hook,fault_injected,logical_operations,total_attempts,total_downstream_calls,total_effects,duplicate_operations,exactly_once_operations,zero_effect_operations,unknown_operations,reconciled_operations,replayed_operations,run_dir,final_validation_status
CREATEORDER_V2_C1_F9_P20_C50_S7006,group_b_ambiguous,create_order,V2,C1,F9,0.2,50,,,7006,10000,1000,0.0,1.0,0.0,0.0,1.1972,1.0,1.0,0.0,37.119,80.513,100.275,1023.0341368870226,1939,10000,0,10000,11972,10000,10000,0,10000,0,0,0,1972,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P20_C50_S7006/CREATEORDER_V2_C1_F9_P20_C50_S7006_1788584620184,PASS
CREATEORDER_V2_C1_F9_P20_C50_S7007,group_b_ambiguous,create_order,V2,C1,F9,0.2,50,,,7007,10000,1000,0.0,1.0,0.0,0.0,1.2027,1.0,1.0,0.0,42.283,86.00399999999999,104.537,991.7756920154815,1937,10000,0,10000,12027,10000,10000,0,10000,0,0,0,2027,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P20_C50_S7007/CREATEORDER_V2_C1_F9_P20_C50_S7007_1788585245935,PASS
CREATEORDER_V2_C1_F9_P20_C50_S7008,group_b_ambiguous,create_order,V2,C1,F9,0.2,50,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.2009,1.0,1.0,0.0,16.736,30.367,36.174,962.6885828543498,1978,10000,0,10000,12009,10000,10000,0,10000,0,0,0,2009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P20_C50_S7008/CREATEORDER_V2_C1_F9_P20_C50_S7008_1788585905924,PASS
CREATEORDER_V2_C1_F9_P20_C50_S7009,group_b_ambiguous,create_order,V2,C1,F9,0.2,50,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.2017,1.0,1.0,0.0,32.455,65.274,80.405,1278.752739980392,2050,10000,0,10000,12017,10000,10000,0,10000,0,0,0,2017,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P20_C50_S7009/CREATEORDER_V2_C1_F9_P20_C50_S7009_1788588663459,PASS
CREATEORDER_V2_C1_F9_P5_C10_S7000,group_b_ambiguous,create_order,V2,C1,F9,0.05,10,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.0492,1.0,1.0,0.0,8.829,11.814,13.722999999999999,1050.4473193771043,485,10000,0,10000,10492,10000,10000,0,10000,0,0,0,492,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C10_S7000/CREATEORDER_V2_C1_F9_P5_C10_S7000_1788578854185,PASS
CREATEORDER_V2_C1_F9_P5_C10_S7001,group_b_ambiguous,create_order,V2,C1,F9,0.05,10,,,7001,10000,1000,0.0,1.0,0.0,0.0,1.05,1.0,1.0,0.0,9.084,12.184,14.142999999999999,1020.8758855073075,522,10000,0,10000,10500,10000,10000,0,10000,0,0,0,500,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C10_S7001/CREATEORDER_V2_C1_F9_P5_C10_S7001_1788579478869,PASS
CREATEORDER_V2_C1_F9_P5_C10_S7002,group_b_ambiguous,create_order,V2,C1,F9,0.05,10,,,7002,10000,1000,0.0,1.0,0.0,0.0,1.0495,1.0,1.0,0.0,9.774,13.54,16.776,944.8431791141446,486,10000,0,10000,10495,10000,10000,0,10000,0,0,0,495,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C10_S7002/CREATEORDER_V2_C1_F9_P5_C10_S7002_1788581451602,PASS
CREATEORDER_V2_C1_F9_P5_C10_S7003,group_b_ambiguous,create_order,V2,C1,F9,0.05,10,,,7003,10000,1000,0.0,1.0,0.0,0.0,1.0495,1.0,1.0,0.0,9.159,12.347999999999999,14.501000000000001,1014.3820190045232,506,10000,0,10000,10495,10000,10000,0,10000,0,0,0,495,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C10_S7003/CREATEORDER_V2_C1_F9_P5_C10_S7003_1788582085829,PASS
CREATEORDER_V2_C1_F9_P5_C10_S7004,group_b_ambiguous,create_order,V2,C1,F9,0.05,10,,,7004,10000,1000,0.0,1.0,0.0,0.0,1.0492,1.0,1.0,0.0,14.701,22.81,28.335,633.5297813014021,495,10000,0,10000,10492,10000,10000,0,10000,0,0,0,492,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C10_S7004/CREATEORDER_V2_C1_F9_P5_C10_S7004_1788583187100,PASS
CREATEORDER_V2_C1_F9_P5_C10_S7005,group_b_ambiguous,create_order,V2,C1,F9,0.05,10,,,7005,10000,1000,0.0,1.0,0.0,0.0,1.0487,1.0,1.0,0.0,9.34,12.47,14.494,998.2974003258964,506,10000,0,10000,10487,10000,10000,0,10000,0,0,0,487,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C10_S7005/CREATEORDER_V2_C1_F9_P5_C10_S7005_1788583896987,PASS
CREATEORDER_V2_C1_F9_P5_C10_S7006,group_b_ambiguous,create_order,V2,C1,F9,0.05,10,,,7006,10000,1000,0.0,1.0,0.0,0.0,1.0504,1.0,1.0,0.0,9.205,12.39,14.59,1009.4053442671075,482,10000,0,10000,10504,10000,10000,0,10000,0,0,0,504,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C10_S7006/CREATEORDER_V2_C1_F9_P5_C10_S7006_1788584536452,PASS
CREATEORDER_V2_C1_F9_P5_C10_S7007,group_b_ambiguous,create_order,V2,C1,F9,0.05,10,,,7007,10000,1000,0.0,1.0,0.0,0.0,1.0489,1.0,1.0,0.0,10.292,14.131,17.554000000000002,900.3742228448871,481,10000,0,10000,10489,10000,10000,0,10000,0,0,0,489,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C10_S7007/CREATEORDER_V2_C1_F9_P5_C10_S7007_1788585179216,PASS
CREATEORDER_V2_C1_F9_P5_C10_S7008,group_b_ambiguous,create_order,V2,C1,F9,0.05,10,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.0536,1.0,1.0,0.0,9.518,12.758,15.399999999999999,973.463123031877,519,10000,0,10000,10536,10000,10000,0,10000,0,0,0,536,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C10_S7008/CREATEORDER_V2_C1_F9_P5_C10_S7008_1788585838139,PASS
CREATEORDER_V2_C1_F9_P5_C10_S7009,group_b_ambiguous,create_order,V2,C1,F9,0.05,10,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.0467,1.0,1.0,0.0,10.066,16.742,21.175,893.0840783039565,495,10000,0,10000,10467,10000,10000,0,10000,0,0,0,467,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C10_S7009/CREATEORDER_V2_C1_F9_P5_C10_S7009_1788588602418,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7000,group_b_ambiguous,create_order,V2,C1,F9,0.05,50,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.0509,1.0,1.0,0.0,31.663,57.728,76.816,1303.2869877593432,483,10000,0,10000,10509,10000,10000,0,10000,0,0,0,509,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7000/CREATEORDER_V2_C1_F9_P5_C50_S7000_1788578865588,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7001,group_b_ambiguous,create_order,V2,C1,F9,0.05,50,,,7001,10000,1000,0.0,1.0,0.0,0.0,1.0507,1.0,1.0,0.0,16.57,53.639,75.965,1187.3065016794471,545,10000,0,10000,10507,10000,10000,0,10000,0,0,0,507,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7001/CREATEORDER_V2_C1_F9_P5_C50_S7001_1788579490453,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7002,group_b_ambiguous,create_order,V2,C1,F9,0.05,50,,,7002,10000,1000,0.0,1.0,0.0,0.0,1.0524,1.0,1.0,0.0,35.134,61.745,82.176,1308.4627790377742,522,10000,0,10000,10524,10000,10000,0,10000,0,0,0,524,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7002/CREATEORDER_V2_C1_F9_P5_C50_S7002_1788581471154,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7003,group_b_ambiguous,create_order,V2,C1,F9,0.05,50,,,7003,10000,1000,0.0,1.0,0.0,0.0,1.0502,1.0,1.0,0.0,31.686,63.159,84.464,1166.6332797492316,511,10000,0,10000,10502,10000,10000,0,10000,0,0,0,502,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7003/CREATEORDER_V2_C1_F9_P5_C50_S7003_1788582097531,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7004,group_b_ambiguous,create_order,V2,C1,F9,0.05,50,,,7004,10000,1000,0.0,1.0,0.0,0.0,1.0564,1.0,1.0,0.0,45.504,87.611,117.49199999999999,869.61876346189,503,10000,0,10000,10564,10000,10000,0,10000,0,0,0,564,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7004/CREATEORDER_V2_C1_F9_P5_C50_S7004_1788583206430,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7005,group_b_ambiguous,create_order,V2,C1,F9,0.05,50,,,7005,10000,1000,0.0,1.0,0.0,0.0,1.0488,1.0,1.0,0.0,35.443,66.018,90.049,1139.0092635692838,452,10000,0,10000,10488,10000,10000,0,10000,0,0,0,488,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7005/CREATEORDER_V2_C1_F9_P5_C50_S7005_1788583908818,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7006,group_b_ambiguous,create_order,V2,C1,F9,0.05,50,,,7006,10000,1000,0.0,1.0,0.0,0.0,1.0475,1.0,1.0,0.0,29.659,62.289,85.429,1150.1115258597845,492,10000,0,10000,10475,10000,10000,0,10000,0,0,0,475,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7006/CREATEORDER_V2_C1_F9_P5_C50_S7006_1788584548187,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7007,group_b_ambiguous,create_order,V2,C1,F9,0.05,50,,,7007,10000,1000,0.0,1.0,0.0,0.0,1.0487,1.0,1.0,0.0,15.117,48.792,66.558,1192.4219430332566,479,10000,0,10000,10487,10000,10000,0,10000,0,0,0,487,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7007/CREATEORDER_V2_C1_F9_P5_C50_S7007_1788585198915,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7008,group_b_ambiguous,create_order,V2,C1,F9,0.05,50,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.0505,1.0,1.0,0.0,41.569,72.375,93.292,1111.7822377377438,528,10000,0,10000,10505,10000,10000,0,10000,0,0,0,505,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7008/CREATEORDER_V2_C1_F9_P5_C50_S7008_1788585850263,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7009,group_b_ambiguous,create_order,V2,C1,F9,0.05,50,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.0543,1.0,1.0,0.0,28.431,52.996,71.452,1375.6543231903945,516,10000,0,10000,10543,10000,10000,0,10000,0,0,0,543,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7009/CREATEORDER_V2_C1_F9_P5_C50_S7009_1788588616963,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7000,group_d_capability,create_order,V2,C2,F3,0.1,50,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.3996,1.0,0.0,0.0999,13.407,43.429,60.558,1022.0186910112685,1030,10000,10000,10000,13996,10000,10000,0,10000,0,999,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7000/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7000_1788671087706,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7001,group_d_capability,create_order,V2,C2,F3,0.1,50,,,7001,10000,1000,0.0,1.0,0.0,0.0,1.392,1.0,0.0,0.098,12.828,39.561,55.882999999999996,1055.797390199618,928,10000,10000,10000,13920,10000,10000,0,10000,0,980,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7001/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7001_1788671448073,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7002,group_d_capability,create_order,V2,C2,F3,0.1,50,,,7002,10000,1000,0.0,1.0,0.0,0.0,1.3876,1.0,0.0,0.0969,15.044,50.608000000000004,74.625,978.4815449686995,1000,10000,10000,10000,13876,10000,10000,0,10000,0,969,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7002/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7002_1788671799043,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7003,group_d_capability,create_order,V2,C2,F3,0.1,50,,,7003,10000,1000,0.0,1.0,0.0,0.0,1.3964,1.0,0.0,0.0991,26.504,104.42,185.18400000000003,708.5080445983792,965,10000,10000,10000,13964,10000,10000,0,10000,0,991,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7003/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7003_1788672183402,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7004,group_d_capability,create_order,V2,C2,F3,0.1,50,,,7004,10000,1000,0.0,1.0,0.0,0.0,1.4172,1.0,0.0,0.1043,23.905,89.22299999999998,132.564,770.036055417281,1009,10000,10000,10000,14172,10000,10000,0,10000,0,1043,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7004/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7004_1788672554242,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7005,group_d_capability,create_order,V2,C2,F3,0.1,50,,,7005,10000,1000,0.0,1.0,0.0,0.0,1.4032,1.0,0.0,0.1008,20.208,75.549,107.34700000000001,848.3229775248526,961,10000,10000,10000,14032,10000,10000,0,10000,0,1008,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7005/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7005_1788672929436,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7006,group_d_capability,create_order,V2,C2,F3,0.1,50,,,7006,10000,1000,0.0,1.0,0.0,0.0,1.4032,1.0,0.0,0.1008,23.594,90.636,139.685,777.8186068950644,947,10000,10000,10000,14032,10000,10000,0,10000,0,1008,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7006/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7006_1788673329277,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7007,group_d_capability,create_order,V2,C2,F3,0.1,50,,,7007,10000,1000,0.0,1.0,0.0,0.0,1.4224,1.0,0.0,0.1056,23.375,92.0,121.54,749.8096561833808,1035,10000,10000,10000,14224,10000,10000,0,10000,0,1056,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7007/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7007_1788673726747,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7008,group_d_capability,create_order,V2,C2,F3,0.1,50,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.394,1.0,0.0,0.0985,29.224,113.629,203.229,681.5004844574557,1012,10000,10000,10000,13940,10000,10000,0,10000,0,985,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7008/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7008_1788674140137,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7009,group_d_capability,create_order,V2,C2,F3,0.1,50,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.4104,1.0,0.0,0.1026,15.557,54.657000000000004,78.485,927.6274974598804,1022,10000,10000,10000,14104,10000,10000,0,10000,0,1026,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7009/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7009_1788674520529,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7000,group_d_capability,create_order,V2,C2,F8,0.1,50,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.394,1.0,0.0,0.0985,6.873,18.801,23.102000000000004,727.9059251343491,996,10000,10000,10000,13940,10000,10000,0,10000,0,985,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7000/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7000_1788671106718,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7001,group_d_capability,create_order,V2,C2,F8,0.1,50,,,7001,10000,1000,0.0,1.0,0.0,0.0,1.4092,1.0,0.0,0.1023,7.189,19.442,25.020999999999997,699.5619765153017,1012,10000,10000,10000,14092,10000,10000,0,10000,0,1023,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7001/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7001_1788671459574,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7002,group_d_capability,create_order,V2,C2,F8,0.1,50,,,7002,10000,1000,0.0,1.0,0.0,0.0,1.422,1.0,0.0,0.1055,7.042,19.876,24.646,674.6812149178932,986,10000,10000,10000,14220,10000,10000,0,10000,0,1055,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7002/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7002_1788671811368,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7003,group_d_capability,create_order,V2,C2,F8,0.1,50,,,7003,10000,1000,0.0,1.0,0.0,0.0,1.3948,1.0,0.0,0.0987,7.269,19.693,24.458,714.9547151459695,953,10000,10000,10000,13948,10000,10000,0,10000,0,987,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7003/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7003_1788672201136,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7004,group_d_capability,create_order,V2,C2,F8,0.1,50,,,7004,10000,1000,0.0,1.0,0.0,0.0,1.3952,1.0,0.0,0.0988,8.016,21.994,28.752000000000002,699.7639126974154,1012,10000,10000,10000,13952,10000,10000,0,10000,0,988,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7004/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7004_1788672569312,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7005,group_d_capability,create_order,V2,C2,F8,0.1,50,,,7005,10000,1000,0.0,1.0,0.0,0.0,1.394,1.0,0.0,0.0985,7.559,20.765000000000004,27.341,714.521704979392,1003,10000,10000,10000,13940,10000,10000,0,10000,0,985,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7005/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7005_1788672950041,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7006,group_d_capability,create_order,V2,C2,F8,0.1,50,,,7006,10000,1000,0.0,1.0,0.0,0.0,1.3852,1.0,0.0,0.0963,10.755,28.187,39.481,689.6663536042946,1002,10000,10000,10000,13852,10000,10000,0,10000,0,963,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7006/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7006_1788673344310,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7007,group_d_capability,create_order,V2,C2,F8,0.1,50,,,7007,10000,1000,0.0,1.0,0.0,0.0,1.4048,1.0,0.0,0.1012,10.624,30.275,38.031,659.6397011536033,1022,10000,10000,10000,14048,10000,10000,0,10000,0,1012,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7007/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7007_1788673742245,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7008,group_d_capability,create_order,V2,C2,F8,0.1,50,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.3952,1.0,0.0,0.0988,7.576,20.372,25.313999999999997,710.1523721780707,974,10000,10000,10000,13952,10000,10000,0,10000,0,988,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7008/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7008_1788674158567,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7009,group_d_capability,create_order,V2,C2,F8,0.1,50,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.402,1.0,0.0,0.1005,8.372,24.33,32.102999999999994,687.0119726664399,992,10000,10000,10000,14020,10000,10000,0,10000,0,1005,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7009/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7009_1788674533383,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7000,group_a_baseline,create_order,V3,C1,F0,0.0,100,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,50.845,86.548,110.838,1807.718778996451,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7000/CREATEORDER_V3_C1_F0_P0_C100_S7000_1788142967925,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7001,group_a_baseline,create_order,V3,C1,F0,0.0,100,,,7001,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,78.919,173.912,219.411,1120.4132866042128,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7001/CREATEORDER_V3_C1_F0_P0_C100_S7001_1788320809783,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7002,group_a_baseline,create_order,V3,C1,F0,0.0,100,,,7002,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.225,20.358,48.663,1675.5908516494085,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7002/CREATEORDER_V3_C1_F0_P0_C100_S7002_1788321634232,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7003,group_a_baseline,create_order,V3,C1,F0,0.0,100,,,7003,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,57.851,98.377,121.221,1643.7015152504969,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7003/CREATEORDER_V3_C1_F0_P0_C100_S7003_1788325168314,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7004,group_a_baseline,create_order,V3,C1,F0,0.0,100,,,7004,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,37.42,85.249,107.86,1678.1606068147428,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7004/CREATEORDER_V3_C1_F0_P0_C100_S7004_1788325975925,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7005,group_a_baseline,create_order,V3,C1,F0,0.0,100,,,7005,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.305,32.929,64.722,1674.3312132396868,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7005/CREATEORDER_V3_C1_F0_P0_C100_S7005_1788326645926,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7006,group_a_baseline,create_order,V3,C1,F0,0.0,100,,,7006,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,84.723,183.667,235.005,1050.1302715616816,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7006/CREATEORDER_V3_C1_F0_P0_C100_S7006_1788329220918,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7007,group_a_baseline,create_order,V3,C1,F0,0.0,100,,,7007,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,41.758,88.022,109.192,1656.5339346239432,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7007/CREATEORDER_V3_C1_F0_P0_C100_S7007_1788329897580,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7008,group_a_baseline,create_order,V3,C1,F0,0.0,100,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.368,12.998,14.898,1630.685773414478,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7008/CREATEORDER_V3_C1_F0_P0_C100_S7008_1788330688284,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7009,group_a_baseline,create_order,V3,C1,F0,0.0,100,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,57.101,95.147,116.138,1680.945721130958,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7009/CREATEORDER_V3_C1_F0_P0_C100_S7009_1788331396646,PASS
CREATEORDER_V3_C1_F0_P0_C10_S7000,group_a_baseline,create_order,V3,C1,F0,0.0,10,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.289,8.55,9.321,1587.6717780642664,0,0,0,10000,10000,10000,10000,0,10000,0,0,0,0,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C10_S7000/CREATEORDER_V3_C1_F0_P0_C10_S7000_1788142953396,PASS
