experiment_id,run_dir,DER_delta,EOER_delta,LER_delta,RSR_delta,RAF_delta,DAF_delta,RRR_delta,UAR_delta,P50_delta,P95_delta,P99_delta,throughput_recomputed_from_event_span,throughput_summary,logical_operations_delta,PASS_FAIL
CREATEORDER_V2_C1_F9_P5_C50_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7002/CREATEORDER_V2_C1_F9_P5_C50_S7002_1788581471154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.4627790377742,1145.233069847792,0,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7003/CREATEORDER_V2_C1_F9_P5_C50_S7003_1788582097531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.6332797492316,1038.3602227435654,0,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7004/CREATEORDER_V2_C1_F9_P5_C50_S7004_1788583206430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.61876346189,769.4874157931918,0,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7005/CREATEORDER_V2_C1_F9_P5_C50_S7005_1788583908818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0092635692838,1014.5256775882414,0,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7006/CREATEORDER_V2_C1_F9_P5_C50_S7006_1788584548187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.1115258597845,1020.7350185564889,0,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7007/CREATEORDER_V2_C1_F9_P5_C50_S7007_1788585198915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.4219430332566,1058.7937568007865,0,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7008/CREATEORDER_V2_C1_F9_P5_C50_S7008_1788585850263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.7822377377438,988.8303510534182,0,PASS
CREATEORDER_V2_C1_F9_P5_C50_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C1_F9_P5_C50_S7009/CREATEORDER_V2_C1_F9_P5_C50_S7009_1788588616963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.6543231903945,1195.3909589906023,0,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7000/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7000_1788671087706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0186910112685,886.3837694226864,0,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7001/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7001_1788671448073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.797390199618,917.746348130968,0,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7002/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7002_1788671799043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.4815449686995,857.149665263787,0,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7003/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7003_1788672183402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.5080445983792,583.9719477647803,0,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7004/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7004_1788672554242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.036055417281,691.4913409516615,0,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7005/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7005_1788672929436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.3229775248526,749.2448386283068,0,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7006/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7006_1788673329277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.8186068950644,695.957899357711,0,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7007/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7007_1788673726747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.8096561833808,672.5177995055155,0,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7008/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7008_1788674140137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.5004844574557,561.1399621778406,0,PASS
CREATEORDER_V2_C2_F3_P10_C50_CAP_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7009/CREATEORDER_V2_C2_F3_P10_C50_CAP_S7009_1788674520529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.6274974598804,817.6231052509548,0,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7000/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7000_1788671106718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.9059251343491,640.7586129880026,0,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7001/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7001_1788671459574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.5619765153017,611.9118492970059,0,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7002/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7002_1788671811368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.6812149178932,599.6563048925792,0,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7003/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7003_1788672201136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.9547151459695,633.0864077822747,0,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7004/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7004_1788672569312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.7639126974154,633.4501853968569,0,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7005/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7005_1788672950041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.521704979392,631.0537424431751,0,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7006/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7006_1788673344310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.6663536042946,611.6482518569194,0,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7007/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7007_1788673742245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.6397011536033,587.3411830913509,0,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7008/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7008_1788674158567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.1523721780707,624.4278261019217,0,PASS
CREATEORDER_V2_C2_F8_P10_C50_CAP_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7009/CREATEORDER_V2_C2_F8_P10_C50_CAP_S7009_1788674533383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0119726664399,617.5193319673022,0,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7000/CREATEORDER_V3_C1_F0_P0_C100_S7000_1788142967925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.718778996451,1587.732299269859,0,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7001/CREATEORDER_V3_C1_F0_P0_C100_S7001_1788320809783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.4132866042128,893.2489035067637,0,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7002/CREATEORDER_V3_C1_F0_P0_C100_S7002_1788321634232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.5908516494085,1462.7877073775899,0,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7003/CREATEORDER_V3_C1_F0_P0_C100_S7003_1788325168314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.7015152504969,1421.1764543241616,0,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7004/CREATEORDER_V3_C1_F0_P0_C100_S7004_1788325975925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.1606068147428,1469.0310491567868,0,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7005/CREATEORDER_V3_C1_F0_P0_C100_S7005_1788326645926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.3312132396868,1463.8157297761677,0,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7006/CREATEORDER_V3_C1_F0_P0_C100_S7006_1788329220918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.1302715616816,849.9732654755002,0,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7007/CREATEORDER_V3_C1_F0_P0_C100_S7007_1788329897580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.5339346239432,1461.044595554413,0,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7008/CREATEORDER_V3_C1_F0_P0_C100_S7008_1788330688284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.685773414478,1429.634836578234,0,PASS
CREATEORDER_V3_C1_F0_P0_C100_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C100_S7009/CREATEORDER_V3_C1_F0_P0_C100_S7009_1788331396646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.945721130958,1454.3785097688385,0,PASS
CREATEORDER_V3_C1_F0_P0_C10_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C10_S7000/CREATEORDER_V3_C1_F0_P0_C10_S7000_1788142953396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.6717780642664,1404.2005721317591,0,PASS
CREATEORDER_V3_C1_F0_P0_C10_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C10_S7001/CREATEORDER_V3_C1_F0_P0_C10_S7001_1788320531273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431.1507545940995,1268.5375967866528,0,PASS
CREATEORDER_V3_C1_F0_P0_C10_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C10_S7002/CREATEORDER_V3_C1_F0_P0_C10_S7002_1788321618585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.7550546083385,1235.6517614185361,0,PASS
CREATEORDER_V3_C1_F0_P0_C10_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C10_S7003/CREATEORDER_V3_C1_F0_P0_C10_S7003_1788325151982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.986065409825,1181.9241384252405,0,PASS
CREATEORDER_V3_C1_F0_P0_C10_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C10_S7004/CREATEORDER_V3_C1_F0_P0_C10_S7004_1788325956239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.432943490343,862.9297221018367,0,PASS
CREATEORDER_V3_C1_F0_P0_C10_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C10_S7005/CREATEORDER_V3_C1_F0_P0_C10_S7005_1788326623970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.3315401586103,1279.0242599959906,0,PASS
CREATEORDER_V3_C1_F0_P0_C10_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C10_S7006/CREATEORDER_V3_C1_F0_P0_C10_S7006_1788329183801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.0699410480659,1245.7605555035948,0,PASS
CREATEORDER_V3_C1_F0_P0_C10_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C10_S7007/CREATEORDER_V3_C1_F0_P0_C10_S7007_1788329881847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.6775308545461,1230.498496489109,0,PASS
CREATEORDER_V3_C1_F0_P0_C10_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C10_S7008/CREATEORDER_V3_C1_F0_P0_C10_S7008_1788330672483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.5521834195656,1246.7477372455269,0,PASS
CREATEORDER_V3_C1_F0_P0_C10_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C10_S7009/CREATEORDER_V3_C1_F0_P0_C10_S7009_1788331376838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.2951056025959,864.1858350304336,0,PASS
CREATEORDER_V3_C1_F0_P0_C1_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C1_S7000/CREATEORDER_V3_C1_F0_P0_C1_S7000_1788142859232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.70291784926748,106.97704963296779,0,PASS
CREATEORDER_V3_C1_F0_P0_C1_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C1_S7001/CREATEORDER_V3_C1_F0_P0_C1_S7001_1788320467938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.452590114143,158.8766078840571,0,PASS
CREATEORDER_V3_C1_F0_P0_C1_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C1_S7002/CREATEORDER_V3_C1_F0_P0_C1_S7002_1788321556119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.34426941331972,161.13650769402366,0,PASS
CREATEORDER_V3_C1_F0_P0_C1_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C1_S7003/CREATEORDER_V3_C1_F0_P0_C1_S7003_1788325072498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.11792750751914,126.54709354040384,0,PASS
CREATEORDER_V3_C1_F0_P0_C1_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C1_S7004/CREATEORDER_V3_C1_F0_P0_C1_S7004_1788325783008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.1755525102587,155.90045914412562,0,PASS
CREATEORDER_V3_C1_F0_P0_C1_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C1_S7005/CREATEORDER_V3_C1_F0_P0_C1_S7005_1788326559650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.02317608462204,156.46317389999933,0,PASS
CREATEORDER_V3_C1_F0_P0_C1_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C1_S7006/CREATEORDER_V3_C1_F0_P0_C1_S7006_1788329110782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.77115260884042,137.73026176392324,0,PASS
CREATEORDER_V3_C1_F0_P0_C1_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C1_S7007/CREATEORDER_V3_C1_F0_P0_C1_S7007_1788329818949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.98941850731376,160.01507222047144,0,PASS
CREATEORDER_V3_C1_F0_P0_C1_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C1_S7008/CREATEORDER_V3_C1_F0_P0_C1_S7008_1788330600111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.26211929877957,138.96456314912913,0,PASS
CREATEORDER_V3_C1_F0_P0_C1_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C1_S7009/CREATEORDER_V3_C1_F0_P0_C1_S7009_1788331281131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.23210229216096,135.00679845473806,0,PASS
CREATEORDER_V3_C1_F0_P0_C50_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C50_S7000/CREATEORDER_V3_C1_F0_P0_C50_S7000_1788142961080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.7740660553989,1601.230254308778,0,PASS
CREATEORDER_V3_C1_F0_P0_C50_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C50_S7001/CREATEORDER_V3_C1_F0_P0_C50_S7001_1788320539574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.7034808024073,1469.4882907719461,0,PASS
CREATEORDER_V3_C1_F0_P0_C50_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C50_S7002/CREATEORDER_V3_C1_F0_P0_C50_S7002_1788321627088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.7562578872091,1487.9670539582394,0,PASS
CREATEORDER_V3_C1_F0_P0_C50_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C50_S7003/CREATEORDER_V3_C1_F0_P0_C50_S7003_1788325160860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.2635258039845,1430.353175118092,0,PASS
CREATEORDER_V3_C1_F0_P0_C50_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C50_S7004/CREATEORDER_V3_C1_F0_P0_C50_S7004_1788325968242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.874855308425,1377.3376016977131,0,PASS
CREATEORDER_V3_C1_F0_P0_C50_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C50_S7005/CREATEORDER_V3_C1_F0_P0_C50_S7005_1788326638820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.649286908979,1496.7595399193308,0,PASS
CREATEORDER_V3_C1_F0_P0_C50_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C50_S7006/CREATEORDER_V3_C1_F0_P0_C50_S7006_1788329192250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.4986493057695,1448.7485691881527,0,PASS
CREATEORDER_V3_C1_F0_P0_C50_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C50_S7007/CREATEORDER_V3_C1_F0_P0_C50_S7007_1788329890394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.2016608825234,1475.7966657223988,0,PASS
CREATEORDER_V3_C1_F0_P0_C50_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C50_S7008/CREATEORDER_V3_C1_F0_P0_C50_S7008_1788330680933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.0721344196127,1441.8038498253907,0,PASS
CREATEORDER_V3_C1_F0_P0_C50_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F0_P0_C50_S7009/CREATEORDER_V3_C1_F0_P0_C50_S7009_1788331388829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.5350002528023,1350.8568268978936,0,PASS
CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7000/CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7000_1788650243726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.17299643584845,67.9249136957814,0,PASS
CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7001/CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7001_1788651944052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.74065433765125,67.7990204951024,0,PASS
CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7002/CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7002_1788653653659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.48991101771985,66.42601193078326,0,PASS
CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7003/CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7003_1788655413288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.28170503545374,63.850493430504,0,PASS
CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7004/CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7004_1788657198629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.88809143910983,67.84276938582155,0,PASS
CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7005/CREATEORDER_V3_C1_F11_P0_C50_FAN10_S7005_1788658892931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25294383510335,68.24270263740328,0,PASS
